id,name,summary,difficulty,stars,star_votes,location,url,length,ascent,descent,high,low,longitude,latitude,cond_status,cond_details,cond_date,index
7064439,Dry Creek,Needs Summary,blueBlack,4.0,3,"Morton, Washington",https://www.hikingproject.com/data/,3.4,2700,-11,3765,1070,-121.7092,46.5628,Unknown,,1970-01-01 00:00:00,1410770.0
7064735,Harry's Ridge,"A short dead-end trail offering excellent views of Mount St. Helens, Mount Adams, Spirit Lake, and glimpses of Mt. Hood.",greenBlue,4.0,3,"Morton, Washington",https://www.hikingproject.com/data/,0.9,326,-159,4741,4416,-122.1729,46.2817,All Clear,"Snowy, Some Mud",2019-09-28 14:25:32,1410771.0
7032620,Boundary Trail #1,A historic long distance trail that provides many challenges with amazing views.,black,4.0,2,"Morton, Washington",https://www.hikingproject.com/data/,53.9,10797,-8395,5662,2515,-122.2717,46.2864,Unknown,,1970-01-01 00:00:00,1410773.0
7002138,Pebble Creek,Enjoy spectacular views and a chance to share the trail with climbers preparing to summit Mt Rainier,black,4.0,2,"Eatonville, Washington",https://www.hikingproject.com/data/,0.6,550,0,7203,6654,-121.7323,46.8035,Unknown,,1970-01-01 00:00:00,1410776.0
7002137,Mazama Ridge,An incredibly scenic ridge top route that connects Paradise and Reflection Lakes areas.,blue,4.0,2,"Eatonville, Washington",https://www.hikingproject.com/data/,2.0,4,-917,5785,4872,-121.7194,46.7902,Unknown,,1970-01-01 00:00:00,1410779.0
7045482,Foothills Trail: Fairfax Bridge to Manley-Moore Road,This rail-to-trail hike follows the Carbon River through the forest and past the ghost town of Melmont.,greenBlue,4.0,2,"Buckley, Washington",https://www.hikingproject.com/data/,3.8,154,-31,1440,1316,-122.0405,47.0421,Unknown,,1970-01-01 00:00:00,1410785.0
7065444,Skookum Flats Trail,Needs Summary,green,4.0,2,"Greenwater, Washington",https://www.hikingproject.com/data/,7.5,682,-124,2643,2081,-121.5852,47.0783,Unknown,,1970-01-01 00:00:00,1410788.0
7065801,Whittier Ridge,Needs Summary,dblack,4.0,2,"Morton, Washington",https://www.hikingproject.com/data/,2.0,452,-830,5818,5206,-122.1296,46.317,Unknown,,1970-01-01 00:00:00,1410804.0
7026175,Lily Basin Trail #86,A climb on ridgelines and through meadow-filled basins leads to the heart of the Goat Rocks Wilderness.,blue,4.0,1,"Morton, Washington",https://www.hikingproject.com/data/,11.8,3492,-1815,6980,4273,-121.5999,46.5642,Unknown,,1970-01-01 00:00:00,1410831.0
7044709,Seminary Hill Loop,Tour Seminary Hill by combining a series of short trails along the outer edge of this natural area.,greenBlue,5.0,1,"Centralia, Washington",https://www.hikingproject.com/data/,1.2,292,-293,471,210,-122.948,46.7135,Unknown,,1970-01-01 00:00:00,1410900.0
7026681,Chamber's Bay Loop,This combination of trails at Chambers Bay creates a fun loop with a pleasantly challenging hill.,greenBlue,3.8,9,"University Place, Washington",https://www.hikingproject.com/data/,3.4,258,-258,241,21,-122.5692,47.2001,All Clear,,2019-08-31 17:56:23,1410960.0
7020322,Nisqually National Wildlife Refuge Tour,Tour the Billy Frank Jr. Nisqually National Wildlife Refuge with this classic loop of trails.,green,3.3,11,"Tanglewilde-Thompson Place, Washington",https://www.hikingproject.com/data/,5.0,40,-40,17,7,-122.7133,47.073,Unknown,,1970-01-01 00:00:00,1410992.0
7054375,Lost Valley,Needs Summary,greenBlue,5.0,3,"Rochester, Washington",https://www.hikingproject.com/data/,5.3,397,-842,1094,527,-123.1133,46.9283,Unknown,,1970-01-01 00:00:00,1411038.0
7054374,McKenny,Needs Summary,greenBlue,5.0,1,"Rochester, Washington",https://www.hikingproject.com/data/,5.6,685,-780,1203,496,-123.1298,46.9375,Unknown,,1970-01-01 00:00:00,1411091.0
7070084,Fort Steilacoom Park Path,Needs Summary,greenBlue,5.0,1,"Steilacoom, Washington",https://www.hikingproject.com/data/,1.0,11,-5,241,230,-122.5742,47.1766,All Clear,,2019-08-31 17:56:35,1411142.0
7085642,McLane Creek Nature Trail,Needs Summary,green,5.0,1,"Tumwater, Washington",https://www.hikingproject.com/data/,0.9,33,-31,134,108,-123.0036,47.0009,Unknown,,1970-01-01 00:00:00,1411159.0
7085641,Bob Bammert Grove Trail,Needs Summary,greenBlue,5.0,1,"Rochester, Washington",https://www.hikingproject.com/data/,1.0,306,-112,545,264,-123.0966,46.8959,Unknown,,1970-01-01 00:00:00,1411178.0
7028741,Porter Creek Falls,"This easy trail leads from the campground to a small, scenic waterfall in Capitol State Forest.",greenBlue,4.5,2,"McCleary, Washington",https://www.hikingproject.com/data/,0.8,89,-127,387,275,-123.2564,46.978,Unknown,,1970-01-01 00:00:00,1411265.0
7026102,Wapato Lake Accessible Loop Path,This flat loop circles the lake and offers views from two docks. Bring binoculars for bird-watching!,green,4.5,2,"Parkland, Washington",https://www.hikingproject.com/data/,0.9,15,-15,317,305,-122.455,47.1947,Unknown,,1970-01-01 00:00:00,1411283.0
7042025,McKenzie Head Trail,Enjoy a scenic climb to Battery 247.,greenBlue,5.0,1,"Long Beach, Washington",https://www.hikingproject.com/data/,0.2,162,0,189,27,-124.0632,46.2855,Unknown,,1970-01-01 00:00:00,1411632.0
7029970,Watershed Park Loop Trail,A nice wooded loop through the heart of Olympia.,greenBlue,4.0,5,"Olympia, Washington",https://www.hikingproject.com/data/,1.7,89,-126,89,33,-122.8869,47.0343,Unknown,,1970-01-01 00:00:00,1413262.0
7019987,Nisqually Estuary Trail & Boardwalk,"Delightful on every visit with an array of birds and wildlife, a must-do for all ages!",green,4.0,3,"DuPont, Washington",https://www.hikingproject.com/data/,1.7,8,-10,16,7,-122.7093,47.0772,Unknown,,1970-01-01 00:00:00,1413274.0
7004180,The Beaten Path,An epic traverse of the Beartooth Range from East Rosebud to Cooke City.,blue,4.9,10,"Red Lodge, Montana",https://www.hikingproject.com/data/,26.6,3806,-2066,9927,6242,-109.6353,45.1971,Unknown,,1970-01-01 00:00:00,1413336.0
7004118,Bridger Ridge Traverse,A premier Ridge Hike in Southwest Montana following the length of the Bridger Mountain Range.,black,4.8,14,"Bozeman, Montana",https://www.hikingproject.com/data/,19.5,4075,-6861,9572,4977,-110.9643,45.9069,All Clear,Dry - Trail was clean and clear. Temperature was fantastic once you got past Sacajawea peak.There're several areas of strong wind.,2019-09-16 07:40:38,1413337.0
7004100,Gallatin Crest Trail,"Epic views of the Gallatin and Paradise valleys from the spine of the ""Devil's Backbone.""",blueBlack,5.0,3,"Big Sky, Montana",https://www.hikingproject.com/data/,23.7,5046,-3626,10212,8792,-111.1179,45.1671,Unknown,,1970-01-01 00:00:00,1413338.0
7004185,Bridger Foothills Trail,An often overlooked trail in the shadow of the Bridger Ridge.,black,5.0,2,"Bozeman, Montana",https://www.hikingproject.com/data/,19.9,4993,-8508,8980,5465,-110.9758,45.9002,Unknown,,1970-01-01 00:00:00,1413339.0
7004171,Drinking Horse Mountain,An excellent after work hike providing good exercise and pleasant views.,greenBlue,4.6,11,"Bozeman, Montana",https://www.hikingproject.com/data/,1.0,654,-28,5531,4877,-110.9802,45.7079,Unknown,,1970-01-01 00:00:00,1413340.0
7004107,Trespass to Cottonwood Creek Loop,A loop combining multiple gorgeous drainages of the Crazy Mountain Range.,black,5.0,1,"Livingston, Montana",https://www.hikingproject.com/data/,23.1,6840,-6844,10645,6719,-110.419,46.0153,Unknown,,1970-01-01 00:00:00,1413342.0
7004177,Ousel Falls,A great all-season hike for those in the Big Sky area ending at a beautiful waterfall.,greenBlue,4.7,9,"Big Sky, Montana",https://www.hikingproject.com/data/,1.6,260,-260,6566,6461,-111.3323,45.244,Unknown,,1970-01-01 00:00:00,1413343.0
7004260,West Fork Mill Creek Loop,An overnight or weekend loop free from crowds.,blue,5.0,1,"Gardiner, Montana",https://www.hikingproject.com/data/,25.3,4673,-4669,9505,6466,-110.5632,45.2429,Unknown,,1970-01-01 00:00:00,1413344.0
7054670,Wilson Peak,A pleasant hike through the forest followed by an easy scramble to Wilson Peak.,blueBlack,5.0,1,"Big Sky, Montana",https://www.hikingproject.com/data/,12.5,4164,-4163,10529,6437,-111.2599,45.2779,Unknown,,1970-01-01 00:00:00,1413345.0
7004286,Fourmile Trail,Access to a major hydrological divide in the Absaroka Beartooth Wilderness Complex.,blueBlack,5.0,2,"Cooke City, Montana",https://www.hikingproject.com/data/,7.3,3189,-13,9407,6231,-110.23299999999999,45.3424,Unknown,,1970-01-01 00:00:00,1413346.0
7004282,East Fork Mill Creek,Access to a major geological divide of the Absaroka Beartooths.,blueBlack,5.0,1,"Livingston, Montana",https://www.hikingproject.com/data/,22.7,4046,-4044,9593,5748,-110.5362,45.317,Unknown,,1970-01-01 00:00:00,1413347.0
7004176,Emerald Lake and Heather Lake,A great day hike to a set of beautiful mountain-ringed lakes.,blue,4.8,4,"Bozeman, Montana",https://www.hikingproject.com/data/,10.8,2118,-2118,9223,7122,-110.9205,45.4579,Unknown,,1970-01-01 00:00:00,1413350.0
7004267,West Fork Boulder River,Get yourself deep into the Absaroka-Beartooth Wilderness to the base of Mount Cowan.,greenBlue,4.8,4,"Livingston, Montana",https://www.hikingproject.com/data/,26.2,2583,-2582,8030,5666,-110.3185,45.536,Unknown,,1970-01-01 00:00:00,1413351.0
7004130,Spanish Creek and Jerome Rock Lakes Loop,A zone perfect for exploring the Wilderness not far from Bozeman.,blueBlack,4.7,3,"Big Sky, Montana",https://www.hikingproject.com/data/,20.3,3721,-3717,9135,6114,-111.3773,45.4475,Unknown,,1970-01-01 00:00:00,1413352.0
7004184,Chestnut Mountain,"A steep, switchbacking hike with epic views of the Absaroka Beartooth Wilderness from the summit.",blueBlack,4.5,4,"Bozeman, Montana",https://www.hikingproject.com/data/,7.7,2411,-1267,7651,5273,-110.8808,45.6453,Unknown,,1970-01-01 00:00:00,1413353.0
7009971,Mt. Ellis,A somewhat primitive mountain trail southeast of Bozeman.,blueBlack,4.0,3,"Bozeman, Montana",https://www.hikingproject.com/data/,10.8,3573,-3573,8322,5301,-110.9603,45.6275,Minor Issues,"Dry - Very overgrown in areas, but still fairly passable.",2019-09-17 09:45:26,1413354.0
7052358,"Bozeman ""M"" Out-and-Back","A stretch of the Bozeman ""M"" Trail for the more experienced hiker.",blue,3.5,2,"Bozeman, Montana",https://www.hikingproject.com/data/,1.9,834,-833,5795,4961,-110.9774,45.7097,Unknown,,1970-01-01 00:00:00,1413356.0
7004174,Lava Lake Trail,A popular hike close to both Bozeman and Big Sky.,blue,4.7,15,"Big Sky, Montana",https://www.hikingproject.com/data/,2.9,1636,-45,7113,5522,-111.2238,45.4065,All Clear,Mostly Dry,2019-09-04 14:57:22,1413357.0
7004105,Hyalite Creek Trail #427,Enjoy waterfalls and mountain top views galore on this peak earning trail.,blue,4.9,9,"Bozeman, Montana",https://www.hikingproject.com/data/,7.4,3350,-12,10240,6902,-110.9623,45.4472,Unknown,,1970-01-01 00:00:00,1413358.0
7004453,East Rosebud Trail,"From the quaint village of Alpine, Montana into the huge Wilderness of the Beartooths.",blue,5.0,5,"Red Lodge, Montana",https://www.hikingproject.com/data/,16.3,3884,-226,9925,6244,-109.6353,45.1971,Unknown,,1970-01-01 00:00:00,1413359.0
7052121,Pine Creek Trail #47,A gorgeous trail to a series of alpine lakes.,blueBlack,4.9,7,"Livingston, Montana",https://www.hikingproject.com/data/,5.3,3453,-72,9031,5651,-110.5188,45.4975,All Clear,"Dry, Fallen Trees: A few fallen trees, maximum of 8 inches in diameter. ",2019-08-07 14:46:02,1413360.0
7004117,Cottonwood Lake,"A one-way, five mile hike perfect for an entire day or an overnight backpack.",blue,5.0,1,"Livingston, Montana",https://www.hikingproject.com/data/,4.1,2077,-8,8858,6784,-110.4095,46.0226,Unknown,,1970-01-01 00:00:00,1413361.0
7050741,West Pine Creek #139,West Pine Creek has a few challenging climbs with awesome views.,blueBlack,5.0,3,"Livingston, Montana",https://www.hikingproject.com/data/,6.1,2533,-66,8788,6321,-110.7641,45.5101,Unknown,,1970-01-01 00:00:00,1413362.0
7004186,Corbly Gulch,A popular trail for shooting and motorcycling.,blueBlack,5.0,2,"Bozeman, Montana",https://www.hikingproject.com/data/,5.7,3476,0,8956,5480,-111.0176,45.8675,Unknown,,1970-01-01 00:00:00,1413363.0
7004188,Truman Gulch,"A great afternoon hike shared by hikers, bicyclists, motorcyclists, and equestrian users alike.",blue,5.0,3,"Bozeman, Montana",https://www.hikingproject.com/data/,2.4,1351,0,6694,5344,-110.986,45.8238,Unknown,,1970-01-01 00:00:00,1413364.0
7004115,Trespass Creek Trail,"An excellent intro to hiking, backpacking, or hunting in the Crazy Mountains.",blue,5.0,2,"Livingston, Montana",https://www.hikingproject.com/data/,10.0,2654,-2268,9455,6801,-110.4095,46.0227,All Clear,"Dry - The trek to the pass was all clear. It's just under 6 miles from the parking area. There was about a 6 foot snow Bank you would have to slide down to continue, but I tur Ed backed. The flowers were amazing!",2019-07-24 21:10:29,1413366.0
7034774,Beehive Basin Trail #40,Needs summary,blueBlack,4.5,12,"Big Sky, Montana",https://www.hikingproject.com/data/,3.3,1357,-7,9275,7919,-111.3855,45.3069,Unknown,,1970-01-01 00:00:00,1413367.0
7004268,Bangtail Divide Trail,An epic 25-mile ridge walk with near-constant views of the craggy Bridger Mountain Range.,blueBlack,5.0,2,"Bozeman, Montana",https://www.hikingproject.com/data/,24.6,3745,-3643,7925,5678,-110.8542,45.7639,Unknown,,1970-01-01 00:00:00,1413368.0
7053731,East Fork Hyalite Creek Trail,A fun and scenic trail to a beautiful alpine lake.,blueBlack,5.0,2,"Bozeman, Montana",https://www.hikingproject.com/data/,5.4,2119,-23,9226,7120,-110.9205,45.4579,Unknown,,1970-01-01 00:00:00,1413369.0
7004173,Drinking Horse Uphill,"The official ""uphill"" route of the Drinking Horse Trail.",greenBlue,5.0,2,"Bozeman, Montana",https://www.hikingproject.com/data/,0.9,563,0,5498,4934,-110.9772,45.705,Unknown,,1970-01-01 00:00:00,1413370.0
7055375,Livingston Peak Trail #449,A tough trail but worth the view.,black,5.0,1,"Livingston, Montana",https://www.hikingproject.com/data/,5.7,2124,-2375,8260,5912,-110.5032,45.5987,Unknown,,1970-01-01 00:00:00,1413371.0
7002525,Bear Trap Canyon,A great fall/winter/spring trail near Bozeman.,blueBlack,5.0,1,"Four Corners, Montana",https://www.hikingproject.com/data/,8.1,494,-281,4772,4533,-111.5954,45.5775,Unknown,,1970-01-01 00:00:00,1413372.0
7004284,Elbow Lake Trail,"A steep, strenuous climb with a pristine alpine lake for a reward.",black,5.0,1,"Livingston, Montana",https://www.hikingproject.com/data/,6.5,3076,-476,8621,6021,-110.5113,45.3186,Unknown,,1970-01-01 00:00:00,1413373.0
7056649,Summit Climb (Bone Crusher),"Ascend 2,000 feet to the top of Lone Mountain for awesome views and a challenging experience.",dblack,5.0,1,"Big Sky, Montana",https://www.hikingproject.com/data/,1.2,1937,0,11124,9187,-111.4318,45.2762,Unknown,,1970-01-01 00:00:00,1413374.0
7004285,Mill Creek Pass,A high mountain pass connecting East Fork Mill Creek with West Fork Boulder River.,blueBlack,5.0,1,"Livingston, Montana",https://www.hikingproject.com/data/,8.4,2344,-2250,9379,7040,-110.43,45.335,Minor Issues,"Mostly Dry, Some Mud: Muddy at parts that is hard to get around.  Lots of bugs (horseflies) right now. ",2019-07-27 12:14:30,1413375.0
7005105,Jerome Rock Lakes Trail,A journey into one of the jewels of the Madison Range - the high country of the Spanish Peaks.,blueBlack,5.0,1,"Big Sky, Montana",https://www.hikingproject.com/data/,5.2,2226,0,8673,6447,-111.4005,45.4184,Unknown,,1970-01-01 00:00:00,1413376.0
7004114,Sweet Grass Trail,An east side semi-loop through the Crazy Mountains and around Crazy Peak itself.,dblack,5.0,1,"Big Timber, Montana",https://www.hikingproject.com/data/,16.7,4095,-2186,9976,5882,-110.2002,46.123999999999995,Unknown,,1970-01-01 00:00:00,1413378.0
7005099,High Lakes Trail,A sampling of the excellent fishing to be had on the edge of the Spanish Peaks,blue,5.0,1,"Big Sky, Montana",https://www.hikingproject.com/data/,16.6,3280,-3784,9134,6953,-111.5736,45.4601,Unknown,,1970-01-01 00:00:00,1413379.0
7035089,Upper South Fork,A masterfully designed and constructed trail away from the lifts at Big Sky Resort.,blue,5.0,1,"Big Sky, Montana",https://www.hikingproject.com/data/,5.7,547,-1423,8037,6663,-111.4018,45.2837,Unknown,,1970-01-01 00:00:00,1413380.0
7059761,Painted Hills Connector Trail,Connect Highland Glen and Triple Tree Trail or hike it by itself.,blue,5.0,1,"Bozeman, Montana",https://www.hikingproject.com/data/,2.9,412,-168,5422,5082,-111.0072,45.6419,Unknown,,1970-01-01 00:00:00,1413381.0
7038999,Palisades Trail,"A trail with good surface, better climbs, and great views!",blue,5.0,1,"Red Lodge, Montana",https://www.hikingproject.com/data/,3.7,322,-790,6646,5894,-109.3104,45.1716,Unknown,,1970-01-01 00:00:00,1413382.0
7034929,Curly Lake Trail,"Climbs, long descents, views, lakes, rocks, roots, this trail has it all.",black,5.0,1,"Whitehall, Montana",https://www.hikingproject.com/data/,12.6,2547,-2726,9881,7670,-112.0643,45.6084,Unknown,,1970-01-01 00:00:00,1413383.0
7048951,Eightmile Trail #132,A newly reconstructed trail in pine forest and meadows that's beautiful all summer.,black,5.0,1,"Livingston, Montana",https://www.hikingproject.com/data/,13.4,4250,-1671,8580,5795,-110.7565,45.4878,Unknown,,1970-01-01 00:00:00,1413384.0
7055600,Fairy Lake Trail,A quick trail to a pretty alpine lake.,greenBlue,5.0,1,"Bozeman, Montana",https://www.hikingproject.com/data/,0.8,12,-71,7624,7557,-110.9601,45.9067,Unknown,,1970-01-01 00:00:00,1413385.0
7050743,North Dry Divide #135,Steep and rocky and a whole lot of fun!,black,5.0,1,"Livingston, Montana",https://www.hikingproject.com/data/,8.0,2778,-883,9271,7355,-110.779,45.4673,Unknown,,1970-01-01 00:00:00,1413388.0
7079445,South Cottonwood Trail #422,Needs Summary,black,5.0,1,"Bozeman, Montana",https://www.hikingproject.com/data/,3.6,2508,0,9642,7134,-111.0368,45.4506,Minor Issues,"Muddy, Fallen Trees: trail almost disappears in a few places but it obviously maintained easy enough to follow but keep your head up",2019-08-05 10:38:15,1413389.0
